0, 1548
1, 1733
2, 2154
3, 2485
4, 2789
5, 2988
6, 3070
7, 3172
8, 3200
9, 3182
10, 3189
11, 3190
12, 3185
13, 3141
14, 3149
15, 3200
16, 3186
17, 3159
18, 3187
19, 3178
20, 3125
21, 3200
22, 3200
23, 3150
24, 3110
25, 3077
26, 3169
27, 3200
28, 3184
29, 3138
30, 3200
31, 3071
32, 3200
33, 3191
34, 3120
35, 3141
36, 3083
37, 3200
38, 3150
39, 3148
40, 3200
41, 3200
42, 3155
43, 3142
44, 3200
45, 3188
46, 3200
47, 3200
48, 3200
49, 3128
50, 3200
51, 3200
52, 3114
53, 3112
54, 3200
55, 3200
56, 3200
57, 3108
58, 2918
59, 3106
60, 3200
61, 3200
62, 3200
63, 3030
64, 3117
65, 3113
66, 3200
67, 3200
68, 3200
69, 3200
70, 3197
71, 3100
72, 3100
73, 3100
74, 3200
75, 3100
76, 3200
77, 3200
78, 3100
79, 3200
80, 3100
81, 3200
82, 3100
83, 3100
84, 3000
85, 3100
86, 3000
87, 3200
88, 3100
89, 3100
90, 3200
91, 2900
92, 3000
93, 3200
94, 3000
95, 3200
96, 3100
97, 3100
98, 3200
99, 3100
